No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Kompetensi,Rata,Tahun,KdProv,Provinsi
411.0, 2420,KABUPATEN MANGGARAI TIMUR,2,135,56.5,45.76,33.17,46.73,"45,54",2018,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,0,0,0.0,0.0,0.0,0.0,0,2018,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,1,63,50.25,32.44,27.54,36.27,"36,63",2018,24,NUSA TENGGARA TIMUR
392.0, 2401,KOTA KUPANG,16,438,54.74,41.53,32.42,43.13,"42,96",2019,24,NUSA TENGGARA TIMUR
393.0, 2402,KABUPATEN KUPANG,9,216,54.49,35.45,29.48,40.93,"40,09",2019,24,NUSA TENGGARA TIMUR
394.0, 2403,KABUPATEN T T S,12,604,46.51,34.99,27.78,32.18,"35,37",2019,24,NUSA TENGGARA TIMUR
395.0, 2404,KABUPATEN T T U,10,419,53.79,36.42,32.51,41.38,"41,03",2019,24,NUSA TENGGARA TIMUR
396.0, 2405,KABUPATEN BELU,3,355,57.05,36.3,32.0,46.69,"43,01",2019,24,NUSA TENGGARA TIMUR
397.0, 2406,KABUPATEN ALOR,1,11,42.73,31.82,23.64,40.91,"34,78",2019,24,NUSA TENGGARA TIMUR
398.0, 2407,KABUPATEN FLORES TIMUR,6,301,61.46,36.28,35.05,43.02,"43,95",2019,24,NUSA TENGGARA TIMUR
399.0, 2408,KABUPATEN SIKKA,12,1131,61.53,37.17,31.24,42.2,"43,04",2019,24,NUSA TENGGARA TIMUR
400.0, 2409,KABUPATEN ENDE,8,510,60.1,36.81,31.48,40.02,"42,10",2019,24,NUSA TENGGARA TIMUR
401.0, 2410,KABUPATEN NGADA,6,444,58.64,34.93,28.06,38.97,"40,15",2019,24,NUSA TENGGARA TIMUR
402.0, 2411,KABUPATEN MANGGARAI,11,2245,57.09,38.9,30.69,42.24,"42,23",2019,24,NUSA TENGGARA TIMUR
403.0, 2412,KABUPATEN SUMBA TIMUR,1,18,50.67,39.0,25.28,30.14,"36,27",2019,24,NUSA TENGGARA TIMUR
404.0, 2413,KABUPATEN SUMBA BARAT,0,0,0.0,0.0,0.0,0.0,0,2019,24,NUSA TENGGARA TIMUR
405.0, 2414,KABUPATEN LEMBATA,5,174,62.59,37.45,30.17,41.61,"42,96",2019,24,NUSA TENGGARA TIMUR
406.0, 2415,KABUPATEN ROTE NDAO,2,22,57.0,38.0,36.25,49.55,"45,20",2019,24,NUSA TENGGARA TIMUR
407.0, 2416,KABUPATEN MANGGARAI BARAT,3,373,54.48,37.2,29.28,39.94,"40,23",2019,24,NUSA TENGGARA TIMUR
408.0, 2417,KABUPATEN NAGEKEO,2,179,60.43,36.19,32.48,46.14,"43,81",2019,24,NUSA TENGGARA TIMUR
409.0, 2418,KABUPATEN SUMBA TENGAH,0,0,0.0,0.0,0.0,0.0,0,2019,24,NUSA TENGGARA TIMUR
410.0, 2419,KABUPATEN SUMBA BARAT DAYA,24,1246,46.46,42.46,34.63,44.95,"42,13",2019,24,NUSA TENGGARA TIMUR
411.0, 2420,KABUPATEN MANGGARAI TIMUR,2,223,56.41,42.16,37.1,44.47,"45,04",2019,24,NUSA TENGGARA TIMUR
412.0, 2421,KABUPATEN SABU RAIJUA,0,0,0.0,0.0,0.0,0.0,0,2019,24,NUSA TENGGARA TIMUR
413.0, 2422,KABUPATEN MALAKA,2,78,54.31,40.29,31.73,38.49,"41,21",2019,24,NUSA TENGGARA TIMUR
827.0, 2501,KOTA JAYAPURA,4,138,46.87,44.35,29.04,70.52,"47,70",2015,25,PAPUA
828.0, 2501,KOTA JAYAPURA,4,138,78.27,77.79,76.64,77.7,"77,60",2015,25,PAPUA
829.0, 2502,KABUPATEN JAYAPURA,1,221,55.46,34.29,27.1,71.12,"46,99",2015,25,PAPUA
830.0, 2502,KABUPATEN JAYAPURA,1,221,84.95,82.36,80.94,85.68,"83,48",2015,25,PAPUA
831.0, 2503,KABUPATEN BIAK NUMFOR,3,373,41.32,30.51,24.31,67.83,"40,99",2015,25,PAPUA
832.0, 2503,KABUPATEN BIAK NUMFOR,3,373,79.85,79.31,79.1,81.48,"79,94",2015,25,PAPUA
833.0, 2504,KABUPATEN KEPULAUAN YAPEN,2,171,41.96,32.68,23.7,69.06,"41,85",2015,25,PAPUA
834.0, 2504,KABUPATEN KEPULAUAN YAPEN,2,171,75.61,75.71,75.04,77.37,"75,93",2015,25,PAPUA
835.0, 2505,KABUPATEN MERAUKE,2,103,43.88,34.0,22.5,72.07,"43,11",2015,25,PAPUA
836.0, 2505,KABUPATEN MERAUKE,2,103,78.44,76.29,78.23,82.25,"78,80",2015,25,PAPUA
837.0, 2506,KABUPATEN JAYAWIJAYA,4,422,69.9,69.8,70.25,75.73,"71,42",2015,25,PAPUA
838.0, 2506,KABUPATEN JAYAWIJAYA,4,422,75.92,74.84,74.44,79.93,"76,28",2015,25,PAPUA
839.0, 2507,KABUPATEN NABIRE,5,230,30.48,32.13,21.49,74.58,"39,67",2015,25,PAPUA
840.0, 2507,KABUPATEN NABIRE,5,230,84.93,83.01,83.0,86.43,"84,34",2015,25,PAPUA
841.0, 2508,KABUPATEN PANIAI,2,125,51.82,37.53,28.64,67.45,"46,36",2015,25,PAPUA
842.0, 2508,KABUPATEN PANIAI,2,125,85.66,85.4,85.4,84.22,"85,17",2015,25,PAPUA
843.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
844.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
845.0, 2510,KABUPATEN MIMIKA,11,600,60.42,63.39,55.56,74.33,"63,43",2015,25,PAPUA
846.0, 2510,KABUPATEN MIMIKA,11,600,81.84,80.58,79.2,82.61,"81,06",2015,25,PAPUA
847.0, 2511,KABUPATEN KEEROM,1,34,51.76,58.76,39.78,72.79,"55,77",2015,25,PAPUA
848.0, 2511,KABUPATEN KEEROM,1,34,81.95,81.39,80.62,83.48,"81,86",2015,25,PAPUA
849.0, 2512,KABUPATEN SARMI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
850.0, 2512,KABUPATEN SARMI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
851.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
852.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
853.0, 2514,KABUPATEN WAROPEN,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
854.0, 2514,KABUPATEN WAROPEN,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
855.0, 2515,KABUPATEN BOVEN DIGOEL,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
856.0, 2515,KABUPATEN BOVEN DIGOEL,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
857.0, 2516,KABUPATEN ASMAT,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
858.0, 2516,KABUPATEN ASMAT,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
859.0, 2517,KABUPATEN MAPPI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
860.0, 2517,KABUPATEN MAPPI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
861.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
862.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
863.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
864.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
865.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
866.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
867.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
868.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
869.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
870.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
871.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
872.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
873.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
874.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
875.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
876.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
877.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
878.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
879.0, 2527,KABUPATEN YALIMO,1,25,73.2,61.36,62.8,68.58,"66,49",2015,25,PAPUA
880.0, 2527,KABUPATEN YALIMO,1,25,84.05,83.92,83.84,84.19,"84,00",2015,25,PAPUA
881.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
882.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
883.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
884.0, 2529,KABUPATEN DEIYAI,0,0,0.0,0.0,0.0,0.0,0,2015,25,PAPUA
414.0, 2501,KOTA JAYAPURA,4,125,53.79,47.82,31.1,71.3,"51,00",2016,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,1,185,57.02,40.63,24.39,70.69,"48,18",2016,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,4,347,46.56,34.92,22.67,68.23,"43,10",2016,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,2,204,45.86,33.78,24.03,66.74,"42,60",2016,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,2,95,51.22,34.1,25.53,70.33,"45,30",2016,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,4,468,68.64,61.85,69.66,76.55,"69,18",2016,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,7,232,40.02,36.28,22.55,77.4,"44,06",2016,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,138,51.22,45.41,36.54,69.45,"50,66",2016,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,14,587,57.28,60.92,52.83,75.48,"61,63",2016,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,1,32,45.94,31.31,22.5,70.54,"42,57",2016,25,PAPUA
425.0, 2512,KABUPATEN SARMI,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,51,45.92,45.25,43.77,67.12,"50,52",2016,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,46,76.22,76.57,62.77,73.92,"72,37",2016,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2016,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,14,31.29,27.43,70.36,75.29,"51,09",2016,25,PAPUA
414.0, 2501,KOTA JAYAPURA,4,130,51.25,35.99,28.98,68.02,"46,06",2017,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,1,145,64.15,37.2,29.38,72.25,"50,75",2017,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,4,360,47.22,34.24,26.47,67.97,"43,98",2017,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,2,244,45.02,30.49,25.71,62.86,"41,02",2017,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,3,120,49.03,34.27,28.38,68.91,"45,15",2017,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,4,560,50.21,50.63,46.34,69.97,"54,29",2017,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,8,268,36.06,40.8,28.63,72.3,"44,45",2017,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,198,45.59,57.47,61.7,70.84,"58,90",2017,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,14,627,55.44,51.85,40.59,70.0,"54,47",2017,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,1,27,46.81,32.52,28.43,66.67,"43,61",2017,25,PAPUA
425.0, 2512,KABUPATEN SARMI,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,39,44.97,51.74,59.94,65.1,"55,44",2017,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,47,61.19,46.17,65.69,72.6,"61,41",2017,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2017,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,23,29.3,19.13,45.76,72.63,"41,71",2017,25,PAPUA
414.0, 2501,KOTA JAYAPURA,4,97,53.36,34.39,28.3,39.26,"38,83",2018,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,1,174,57.38,36.11,28.66,36.64,"39,70",2018,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,4,429,49.81,33.04,27.28,32.94,"35,77",2018,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,2,295,47.85,30.49,26.21,33.5,"34,51",2018,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,4,238,49.7,30.97,25.99,35.42,"35,52",2018,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,5,513,58.53,49.28,38.97,45.8,"48,15",2018,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,10,236,47.3,36.45,31.1,40.07,"38,73",2018,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,150,57.03,33.27,29.0,40.25,"39,89",2018,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,17,816,55.82,43.47,38.0,40.68,"44,49",2018,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,1,32,50.69,31.06,27.73,40.23,"37,43",2018,25,PAPUA
425.0, 2512,KABUPATEN SARMI,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,33,52.0,33.75,41.95,40.83,"42,13",2018,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,44,69.27,47.5,76.42,52.73,"61,48",2018,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2018,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,10,28.8,20.8,47.0,33.0,"32,40",2018,25,PAPUA
414.0, 2501,KOTA JAYAPURA,4,140,57.76,36.78,30.53,40.69,"41,44",2019,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,1,162,60.35,35.81,30.26,34.85,"40,32",2019,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,4,420,51.89,33.41,28.47,37.71,"37,87",2019,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,2,244,50.97,33.22,28.72,33.91,"36,71",2019,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,4,178,55.54,32.65,29.14,37.45,"38,70",2019,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,5,570,53.62,46.13,46.8,44.48,"47,76",2019,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,12,247,41.89,35.41,27.83,35.45,"35,15",2019,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,117,43.98,35.5,24.62,28.31,"33,10",2019,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,19,768,54.76,44.09,37.4,42.52,"44,69",2019,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,1,21,51.71,35.14,27.02,39.64,"38,38",2019,25,PAPUA
425.0, 2512,KABUPATEN SARMI,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,1,43,41.16,19.16,27.33,35.64,"30,82",2019,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,1,43,39.81,33.58,29.24,25.12,"31,94",2019,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,1,42,67.33,40.24,58.33,45.12,"52,76",2019,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0,2019,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,1,9,32.0,28.89,21.67,46.67,"32,31",2019,25,PAPUA
885.0, 2601,KOTA BENGKULU,16,919,59.46,49.41,37.3,70.8,"54,24",2015,26,BENGKULU
886.0, 2601,KOTA BENGKULU,16,919,82.68,81.37,82.39,83.45,"82,47",2015,26,BENGKULU
887.0, 2602,KABUPATEN BENGKULU UTARA,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
888.0, 2602,KABUPATEN BENGKULU UTARA,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
889.0, 2603,KABUPATEN REJANG LEBONG,6,256,51.29,44.19,30.87,70.82,"49,29",2015,26,BENGKULU
890.0, 2603,KABUPATEN REJANG LEBONG,6,256,83.81,83.4,83.91,83.92,"83,76",2015,26,BENGKULU
891.0, 2604,KABUPATEN BENGKULU SELATAN,1,9,42.33,51.88,17.22,78.51,"47,49",2015,26,BENGKULU
892.0, 2604,KABUPATEN BENGKULU SELATAN,1,9,81.36,81.24,77.04,78.73,"79,59",2015,26,BENGKULU
893.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
894.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
895.0, 2606,KABUPATEN KAUR,1,44,47.31,33.35,24.38,67.95,"43,25",2015,26,BENGKULU
896.0, 2606,KABUPATEN KAUR,1,44,75.63,76.32,76.78,75.14,"75,97",2015,26,BENGKULU
897.0, 2607,KABUPATEN MUKOMUKO,2,20,55.68,47.54,24.0,73.29,"50,13",2015,26,BENGKULU
898.0, 2607,KABUPATEN MUKOMUKO,2,20,91.67,91.46,91.96,88.73,"90,96",2015,26,BENGKULU
899.0, 2608,KABUPATEN LEBONG,1,70,62.23,36.51,32.14,75.95,"51,71",2015,26,BENGKULU
900.0, 2608,KABUPATEN LEBONG,1,70,80.5,82.24,74.91,82.62,"80,07",2015,26,BENGKULU
901.0, 2609,KABUPATEN KEPAHIANG,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
902.0, 2609,KABUPATEN KEPAHIANG,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
903.0, 2610,KABUPATEN BENGKULU TENGAH,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
904.0, 2610,KABUPATEN BENGKULU TENGAH,0,0,0.0,0.0,0.0,0.0,0,2015,26,BENGKULU
443.0, 2601,KOTA BENGKULU,15,925,64.92,48.74,34.42,69.92,"54,50",2016,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,0,0,0.0,0.0,0.0,0.0,0,2016,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,6,257,57.69,47.72,38.99,74.7,"54,78",2016,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,1,14,64.0,43.29,20.54,68.51,"49,09",2016,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0,2016,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,1,25,53.28,32.48,19.6,63.75,"42,28",2016,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,3,32,62.31,55.56,24.29,71.24,"53,35",2016,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,1,76,63.63,42.0,30.13,70.65,"51,60",2016,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,0,0,0.0,0.0,0.0,0.0,0,2016,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,0,0,0.0,0.0,0.0,0.0,0,2016,26,BENGKULU
443.0, 2601,KOTA BENGKULU,15,647,61.27,37.4,32.19,69.92,"50,20",2017,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,0,0,0.0,0.0,0.0,0.0,0,2017,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,238,56.08,37.93,35.27,69.9,"49,80",2017,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,1,2,51.0,25.0,28.75,62.15,"41,73",2017,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,0,0,0.0,0.0,0.0,0.0,0,2017,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,1,45,47.02,31.24,23.17,0.0,"25,36",2017,26,BENGKULU
