No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
477.0, 3002,KOTA TANGERANG,76,5558,74.46,59.87,44.95,49.22,54.97,52.82,57.89,2017,30,BANTEN
478.0, 3003,KOTA CILEGON,26,1531,70.35,49.01,34.33,42.58,43.43,44.41,49.4,2017,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,74,4408,78.93,69.08,52.53,58.18,62.14,58.23,64.84,2017,30,BANTEN
480.0, 3005,KABUPATEN SERANG,60,3841,63.38,37.69,30.03,39.19,41.47,38.6,42.51,2017,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,43,2908,63.28,38.52,30.51,42.5,47.7,38.24,42.92,2017,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,61,3385,64.28,37.53,29.4,35.87,39.17,39.11,42.49,2017,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,120,8248,68.11,47.52,37.12,47.41,51.43,44.12,49.56,2017,30,BANTEN
476.0, 3001,KOTA SERANG,25,2644,68.32,54.5,36.34,43.26,48.17,46.98,51.48,2018,30,BANTEN
477.0, 3002,KOTA TANGERANG,75,5893,72.65,64.59,43.66,44.49,53.89,54.11,58.19,2018,30,BANTEN
478.0, 3003,KOTA CILEGON,27,1627,69.71,54.52,36.53,41.25,46.89,52.64,52.54,2018,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,79,5017,76.66,71.36,49.96,53.68,59.39,60.67,64.06,2018,30,BANTEN
480.0, 3005,KABUPATEN SERANG,62,4489,59.84,41.12,26.72,35.84,41.16,37.46,41.36,2018,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,44,3154,60.41,41.97,27.17,35.46,45.9,39.21,42.26,2018,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,63,3584,61.39,41.49,26.28,34.04,39.72,38.17,41.75,2018,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,129,9264,65.25,51.24,34.04,44.69,48.42,43.6,48.74,2018,30,BANTEN
476.0, 3001,KOTA SERANG,27,2791,70.79,55.15,39.54,46.7,49.21,50.67,53.85,2019,30,BANTEN
477.0, 3002,KOTA TANGERANG,78,5550,74.39,64.86,43.2,47.12,53.78,54.63,58.82,2019,30,BANTEN
478.0, 3003,KOTA CILEGON,27,1553,71.68,56.48,39.13,45.65,47.33,53.02,54.52,2019,30,BANTEN
479.0, 3004,KOTA TANGERANG SELATAN,83,4983,79.54,75.13,51.93,59.14,60.61,61.43,66.8,2019,30,BANTEN
480.0, 3005,KABUPATEN SERANG,65,4543,61.44,43.88,32.89,38.32,42.79,43.81,45.32,2019,30,BANTEN
481.0, 3006,KABUPATEN PANDEGLANG,46,3364,62.81,44.72,33.37,38.52,46.28,44.92,46.25,2019,30,BANTEN
482.0, 3007,KABUPATEN LEBAK,66,3885,62.74,43.77,31.72,36.31,41.54,43.53,45.09,2019,30,BANTEN
483.0, 3008,KABUPATEN TANGERANG,132,9556,67.34,53.83,38.54,48.37,51.5,48.27,52.11,2019,30,BANTEN
484.0, 3101,KOTA TANJUNGPINANG,11,745,76.79,65.23,36.89,55.67,54.53,57.37,57.75,2015,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,29,1574,79.56,68.66,47.02,66.73,54.48,61.93,63.06,2015,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,10,386,78.03,61.43,39.03,57.18,46.63,59.04,56.89,2015,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,19,844,74.8,59.88,39.85,50.41,46.17,49.21,53.39,2015,31,KEPULAUAN RIAU
488.0, 3105,KABUPATEN NATUNA,16,360,77.27,62.49,57.73,56.93,60.78,61.69,62.82,2015,31,KEPULAUAN RIAU
489.0, 3106,KABUPATEN LINGGA,9,265,75.57,48.76,27.79,33.47,38.32,42.19,44.35,2015,31,KEPULAUAN RIAU
490.0, 3107,KABUPATEN KEPULAUAN ANAMBAS,3,94,73.77,46.21,30.59,32.37,37.74,40.19,43.48,2015,31,KEPULAUAN RIAU
484.0, 3101,KOTA TANJUNGPINANG,12,714,70.22,59.24,51.3,53.97,51.46,60.21,57.73,2016,31,KEPULAUAN RIAU
485.0, 3102,KOTA BATAM,34,1757,72.22,60.92,52.03,55.66,54.99,57.67,58.92,2016,31,KEPULAUAN RIAU
486.0, 3103,KABUPATEN BINTAN,10,405,69.03,54.33,47.07,48.71,43.93,55.33,53.07,2016,31,KEPULAUAN RIAU
487.0, 3104,KABUPATEN KARIMUN,19,849,67.3,51.68,39.83,42.36,45.28,49.48,49.32,2016,31,KEPULAUAN RIAU
