No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Fisika,Kimia,Biologi,Rata,Tahun,KdProv,Provinsi
357.0, 2013,KABUPATEN KOLAKA TIMUR,3,44,62.09,47.14,54.77,0.0,62.71,61.96,56.54,2018,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,4,107,64.04,49.38,46.38,0.0,54.14,45.84,51.97,2018,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,2,42,66.05,44.53,58.45,45.0,0.0,59.09,56.95,2018,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,2,36,73.72,48.28,62.92,48.65,59.46,0.0,60.12,2018,20,SULAWESI TENGGARA
345.0, 2001,KOTA KENDARI,17,373,62.0,42.72,31.11,36.67,40.84,44.0,44.5,2019,20,SULAWESI TENGGARA
346.0, 2002,KOTA BAUBAU,6,287,51.02,38.11,29.72,30.0,34.82,37.04,38.87,2019,20,SULAWESI TENGGARA
347.0, 2003,KABUPATEN KONAWE,10,227,55.04,42.13,31.1,35.31,43.81,44.7,42.53,2019,20,SULAWESI TENGGARA
348.0, 2004,KABUPATEN MUNA,14,258,45.68,38.85,30.86,32.87,32.3,42.61,38.66,2019,20,SULAWESI TENGGARA
349.0, 2005,KABUPATEN BUTON,4,66,56.61,37.66,28.75,31.67,35.0,41.49,40.99,2019,20,SULAWESI TENGGARA
350.0, 2006,KABUPATEN KOLAKA,6,187,60.54,41.84,32.52,40.91,32.72,44.43,44.44,2019,20,SULAWESI TENGGARA
351.0, 2007,KABUPATEN KONAWE SELATAN,6,115,61.55,39.48,29.39,0.0,0.0,43.22,43.41,2019,20,SULAWESI TENGGARA
352.0, 2008,KABUPATEN WAKATOBI,1,22,42.36,35.55,29.66,0.0,0.0,37.5,36.27,2019,20,SULAWESI TENGGARA
353.0, 2009,KABUPATEN BOMBANA,2,31,68.97,51.1,42.98,41.25,0.0,57.5,54.88,2019,20,SULAWESI TENGGARA
354.0, 2010,KABUPATEN KOLAKA UTARA,5,177,53.21,38.37,33.12,37.08,37.5,40.66,41.31,2019,20,SULAWESI TENGGARA
355.0, 2011,KABUPATEN KONAWE UTARA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,20,SULAWESI TENGGARA
356.0, 2012,KABUPATEN BUTON UTARA,3,56,50.04,37.68,27.82,0.0,30.63,37.92,34.67,2019,20,SULAWESI TENGGARA
357.0, 2013,KABUPATEN KOLAKA TIMUR,3,37,57.95,44.97,30.14,0.0,90.0,56.04,47.51,2019,20,SULAWESI TENGGARA
358.0, 2014,KABUPATEN KONAWE KEPULAUAN,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,20,SULAWESI TENGGARA
359.0, 2015,KABUPATEN BUTON TENGAH,4,93,63.98,48.26,39.71,35.0,50.3,44.78,49.53,2019,20,SULAWESI TENGGARA
360.0, 2016,KABUPATEN BUTON SELATAN,3,52,62.15,40.54,32.55,0.0,42.5,47.94,45.77,2019,20,SULAWESI TENGGARA
361.0, 2017,KABUPATEN MUNA BARAT,2,39,65.13,51.64,37.75,36.25,67.5,44.7,50.29,2019,20,SULAWESI TENGGARA
362.0, 2101,AMBON,21,516,61.54,65.9,53.39,65.19,50.92,55.13,58.68,2015,21,MALUKU
363.0, 2102,TUAL,4,109,53.33,35.68,20.33,25.53,30.97,29.93,32.63,2015,21,MALUKU
364.0, 2103,MALUKU TENGAH,26,566,66.84,52.08,52.88,50.14,55.45,53.04,55.07,2015,21,MALUKU
365.0, 2104,BURU,3,41,74.09,64.74,66.49,52.93,46.83,54.45,59.92,2015,21,MALUKU
366.0, 2105,MALUKU TENGGARA,3,80,60.99,41.31,24.81,29.94,29.28,34.85,36.86,2015,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,4,173,57.11,29.91,19.94,22.96,23.09,28.77,30.3,2015,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,5,87,60.66,40.91,46.88,69.2,50.75,43.31,51.95,2015,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,17,391,70.73,60.41,52.1,54.32,53.34,61.24,58.69,2015,21,MALUKU
370.0, 2109,KEPULAUAN ARU,4,111,56.49,43.67,21.98,24.12,26.08,30.13,33.75,2015,21,MALUKU
371.0, 2110,BURU SELATAN,1,5,51.68,54.3,36.34,26.0,41.5,68.5,46.39,2015,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,21,MALUKU
362.0, 2101,AMBON,21,532,57.66,42.29,36.24,49.58,35.0,43.49,44.04,2016,21,MALUKU
363.0, 2102,TUAL,4,112,52.57,33.07,22.53,23.1,38.3,28.42,33.0,2016,21,MALUKU
364.0, 2103,MALUKU TENGAH,27,604,68.93,52.46,60.89,53.46,64.15,56.81,59.45,2016,21,MALUKU
365.0, 2104,BURU,3,49,61.84,55.79,58.63,55.26,44.64,58.93,55.85,2016,21,MALUKU
366.0, 2105,MALUKU TENGGARA,3,88,66.07,40.55,28.27,31.4,39.95,37.42,40.61,2016,21,MALUKU
367.0, 2106,MALUKU TENGGARA BARAT,5,124,57.5,27.86,23.49,23.81,27.34,30.77,31.8,2016,21,MALUKU
368.0, 2107,SERAM BAGIAN TIMUR,9,124,62.76,55.63,49.86,52.22,66.75,61.63,58.14,2016,21,MALUKU
369.0, 2108,SERAM BAGIAN BARAT,18,379,74.54,54.98,64.31,62.86,67.57,64.53,64.8,2016,21,MALUKU
370.0, 2109,KEPULAUAN ARU,4,119,55.68,35.23,24.62,28.4,28.99,33.15,34.35,2016,21,MALUKU
371.0, 2110,BURU SELATAN,1,7,48.29,25.14,21.79,27.86,80.0,52.14,42.54,2016,21,MALUKU
372.0, 2111,MALUKU BARAT DAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,21,MALUKU
362.0, 2101,AMBON,21,508,55.43,53.29,48.06,47.79,49.9,50.35,51.71,2017,21,MALUKU
