No,Kode,Kabupaten,JumlahSekolah,JumlahPeserta,Bindo,Bing,Math,Ekonomi,Sosiologi,Geografi,Rata,Tahun,KdProv,Provinsi
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,55,68.87,62.55,64.05,54.05,36.76,31.85,53.02,2016,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,35,75.14,65.89,72.29,60.21,59.54,64.0,66.18,2016,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,2,19,36.74,32.32,75.27,32.76,38.11,53.27,44.75,2016,25,PAPUA
414.0, 2501,KOTA JAYAPURA,16,604,46.37,32.45,28.43,43.59,45.3,40.74,37.83,2017,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,9,418,38.46,30.14,25.61,40.96,35.18,38.92,32.88,2017,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,131,43.59,33.27,28.02,35.97,41.4,49.47,37.25,2017,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,4,240,34.61,28.49,21.33,26.44,34.22,37.21,29.14,2017,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,5,271,41.76,28.66,27.57,35.2,39.02,42.49,34.41,2017,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,7,440,61.61,51.02,56.41,53.59,48.47,61.24,55.4,2017,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,12,369,41.39,38.31,27.33,37.94,36.33,39.82,36.13,2017,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,84,60.21,40.65,63.66,0.0,26.35,0.0,47.72,2017,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,7,209,47.56,36.13,31.43,42.71,49.75,41.16,40.01,2017,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,4,57,44.49,40.42,38.16,57.5,44.0,42.0,41.99,2017,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,38,59.42,58.05,47.37,31.25,30.19,32.18,48.95,2017,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,1,8,40.0,27.25,24.69,0.0,0.0,38.75,32.67,2017,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,2,55,56.29,43.42,58.27,0.0,44.55,0.0,50.63,2017,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,102,64.98,66.39,42.08,43.15,54.9,56.29,56.5,2017,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,39,26.56,28.31,22.63,0.0,0.0,30.0,26.88,2017,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,41,69.32,67.37,81.1,0.0,60.78,0.0,69.64,2017,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,1,8,64.0,66.5,85.63,76.67,0.0,78.4,73.47,2017,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,15,60.4,74.93,60.17,0.0,71.73,0.0,66.81,2017,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,2,34,35.47,39.89,47.36,0.0,45.47,0.0,42.05,2017,25,PAPUA
414.0, 2501,KOTA JAYAPURA,15,675,47.79,32.99,26.03,35.84,41.65,36.95,36.66,2018,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,10,425,41.49,31.0,27.92,33.23,33.92,33.97,33.53,2018,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,186,40.45,26.81,27.58,30.36,33.76,41.59,32.82,2018,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,4,263,39.65,24.87,26.71,30.61,34.59,37.54,31.33,2018,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,7,234,45.18,29.25,25.27,33.09,38.09,33.26,33.73,2018,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,7,466,55.51,44.87,52.04,53.95,46.04,43.71,50.19,2018,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,12,354,48.98,38.2,31.54,42.27,36.51,41.15,39.46,2018,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,159,64.56,32.01,33.61,57.37,0.0,30.8,46.48,2018,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,8,204,54.28,39.37,30.52,38.51,46.23,38.9,41.41,2018,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,5,81,50.69,33.63,31.6,46.95,42.39,41.22,39.56,2018,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,47,36.51,25.4,24.26,25.75,35.39,26.0,29.68,2018,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,1,14,38.14,25.86,27.14,35.0,42.0,31.0,31.34,2018,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,3,69,49.8,28.64,40.22,36.67,37.25,36.0,38.96,2018,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,110,69.42,54.58,39.57,43.53,49.61,58.5,52.83,2018,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,41,33.85,24.59,28.48,0.0,30.96,31.71,29.54,2018,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,1,17,44.47,37.65,37.35,0.0,0.0,30.12,37.4,2018,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,51,78.86,62.59,87.01,0.0,43.48,60.83,70.03,2018,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,1,13,69.38,43.08,34.62,0.0,0.0,40.0,46.77,2018,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,1,43,63.44,74.74,66.98,39.79,66.67,55.75,65.07,2018,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,19,69.26,73.37,69.08,0.0,59.79,0.0,67.88,2018,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,2,23,41.57,35.65,61.85,0.0,47.11,47.6,46.57,2018,25,PAPUA
414.0, 2501,KOTA JAYAPURA,15,686,47.09,37.37,27.58,42.09,41.22,42.5,38.39,2019,25,PAPUA
415.0, 2502,KABUPATEN JAYAPURA,12,434,38.78,32.38,26.05,38.38,33.52,41.1,33.12,2019,25,PAPUA
416.0, 2503,KABUPATEN BIAK NUMFOR,7,193,41.23,36.03,31.18,37.5,38.68,49.66,37.92,2019,25,PAPUA
417.0, 2504,KABUPATEN KEPULAUAN YAPEN,5,273,33.36,31.71,27.41,32.85,34.8,35.51,31.79,2019,25,PAPUA
418.0, 2505,KABUPATEN MERAUKE,5,201,42.95,34.34,28.31,35.07,36.91,39.17,35.66,2019,25,PAPUA
419.0, 2506,KABUPATEN JAYAWIJAYA,8,455,36.24,37.73,32.8,39.21,38.4,39.3,36.36,2019,25,PAPUA
420.0, 2507,KABUPATEN NABIRE,12,375,43.53,36.3,30.05,39.89,38.3,39.46,37.22,2019,25,PAPUA
421.0, 2508,KABUPATEN PANIAI,2,87,66.04,33.06,62.22,43.45,0.0,34.77,50.87,2019,25,PAPUA
422.0, 2509,KABUPATEN PUNCAK JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
423.0, 2510,KABUPATEN MIMIKA,7,187,50.74,40.28,30.71,37.85,44.06,40.61,40.82,2019,25,PAPUA
424.0, 2511,KABUPATEN KEEROM,5,64,44.25,34.31,30.55,37.5,38.96,35.43,36.58,2019,25,PAPUA
425.0, 2512,KABUPATEN SARMI,1,39,37.69,33.74,26.6,38.75,34.77,37.14,33.46,2019,25,PAPUA
426.0, 2513,KABUPATEN SUPIORI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
427.0, 2514,KABUPATEN WAROPEN,2,52,35.96,32.23,27.83,37.92,32.93,34.56,32.52,2019,25,PAPUA
428.0, 2515,KABUPATEN BOVEN DIGOEL,3,75,37.87,31.81,31.9,31.91,34.8,30.79,33.63,2019,25,PAPUA
429.0, 2516,KABUPATEN ASMAT,2,91,56.71,54.83,48.52,32.02,49.07,56.64,51.63,2019,25,PAPUA
430.0, 2517,KABUPATEN MAPPI,1,12,37.17,30.5,24.79,33.54,0.0,0.0,31.5,2019,25,PAPUA
431.0, 2518,KABUPATEN YAHUKIMO,1,8,33.5,29.0,34.38,0.0,0.0,32.25,32.29,2019,25,PAPUA
432.0, 2519,KABUPATEN PEGUNUNGAN BINTANG,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
433.0, 2520,KABUPATEN TOLIKARA,1,37,70.7,43.73,41.49,0.0,73.4,50.71,54.73,2019,25,PAPUA
434.0, 2521,KABUPATEN MAMBERAMO RAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
435.0, 2522,KABUPATEN MAMBERAMO TENGAH,1,16,60.63,51.5,30.78,0.0,0.0,34.0,44.23,2019,25,PAPUA
436.0, 2523,KABUPATEN NDUGA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
437.0, 2524,KABUPATEN LANNY JAYA,1,22,58.27,48.18,47.5,56.43,50.44,42.33,51.03,2019,25,PAPUA
438.0, 2525,KABUPATEN PUNCAK,1,1,90.0,54.0,57.5,0.0,66.0,0.0,66.88,2019,25,PAPUA
439.0, 2526,KABUPATEN DOGIYAI,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
440.0, 2527,KABUPATEN YALIMO,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
441.0, 2528,KABUPATEN INTAN JAYA,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019,25,PAPUA
442.0, 2529,KABUPATEN DEIYAI,2,52,33.27,36.66,37.6,0.0,33.81,0.0,35.34,2019,25,PAPUA
443.0, 2601,KOTA BENGKULU,16,657,53.81,50.5,34.16,35.29,34.97,33.52,40.38,2015,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,8,159,61.36,50.43,36.43,38.57,48.1,41.4,46.05,2015,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,79,63.2,54.55,33.71,38.61,42.87,37.31,45.04,2015,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,6,135,55.76,53.16,28.49,35.04,37.95,40.38,41.8,2015,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,4,91,46.27,31.4,20.83,25.36,32.49,28.27,30.77,2015,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,3,47,40.87,39.46,21.18,25.9,32.39,27.56,31.23,2015,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,5,100,61.55,39.9,27.4,35.58,43.1,36.81,40.72,2015,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,1,22,52.36,55.41,34.4,40.23,45.89,34.19,43.75,2015,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,1,20,59.01,42.39,31.69,29.0,41.5,39.83,40.57,2015,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,5,116,57.92,44.24,33.22,32.03,40.55,37.34,40.88,2015,26,BENGKULU
443.0, 2601,KOTA BENGKULU,15,558,54.35,36.87,27.69,37.28,41.9,43.32,40.24,2016,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,8,157,54.97,35.91,36.93,41.75,45.94,50.48,44.33,2016,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,84,59.64,42.9,29.88,39.05,43.0,47.19,43.61,2016,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,7,150,48.95,37.69,24.32,34.48,38.12,39.05,37.1,2016,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,4,81,45.51,27.78,22.28,29.45,33.65,32.69,31.89,2016,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,3,69,45.07,39.19,22.1,29.86,35.01,33.48,34.12,2016,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,5,117,57.75,29.2,30.3,39.4,44.58,46.72,41.33,2016,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,1,24,47.33,29.08,20.83,34.48,36.67,37.08,34.25,2016,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,1,22,54.09,35.0,22.5,32.05,33.91,40.45,36.33,2016,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,6,161,55.03,40.32,25.45,36.06,43.79,45.78,41.07,2016,26,BENGKULU
443.0, 2601,KOTA BENGKULU,17,556,54.53,32.79,28.59,45.19,46.77,52.58,40.83,2017,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,8,101,53.56,30.38,27.62,0.0,50.18,38.0,40.35,2017,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,71,60.34,34.09,30.04,49.5,51.67,40.33,43.04,2017,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,8,124,50.39,31.94,22.78,0.0,44.35,32.6,37.13,2017,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,4,108,44.52,24.26,23.47,32.5,38.67,32.29,32.6,2017,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,3,107,41.48,28.11,21.94,0.0,38.94,0.0,32.62,2017,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,5,100,56.72,31.66,24.42,39.83,51.61,40.13,39.4,2017,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,2,38,49.31,26.21,22.7,0.0,43.23,32.67,34.53,2017,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,1,15,43.33,20.8,17.83,0.0,0.0,30.4,28.1,2017,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,6,160,55.24,30.66,26.06,39.5,48.85,41.46,38.94,2017,26,BENGKULU
443.0, 2601,KOTA BENGKULU,17,551,55.83,37.28,28.94,38.06,48.99,47.13,42.08,2018,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,8,109,56.13,31.69,26.44,42.5,50.92,45.79,40.74,2018,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,76,54.74,35.95,26.22,41.25,49.2,45.65,41.23,2018,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,8,98,49.39,30.08,25.71,0.0,46.1,0.0,37.82,2018,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,4,99,43.23,34.75,27.05,36.88,41.75,36.58,36.15,2018,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,3,74,37.6,26.59,26.34,0.0,35.24,0.0,31.36,2018,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,5,115,56.75,33.67,29.2,45.0,54.58,44.85,41.78,2018,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,2,29,47.58,28.28,27.15,0.0,42.21,0.0,36.31,2018,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,1,9,42.44,25.11,26.11,0.0,0.0,37.56,32.81,2018,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,6,165,49.79,34.75,28.45,42.5,45.54,47.3,39.69,2018,26,BENGKULU
443.0, 2601,KOTA BENGKULU,17,449,57.38,41.56,32.34,52.42,50.25,46.77,45.2,2019,26,BENGKULU
444.0, 2602,KABUPATEN BENGKULU UTARA,8,153,53.07,37.36,30.93,54.58,49.23,39.74,41.99,2019,26,BENGKULU
445.0, 2603,KABUPATEN REJANG LEBONG,5,109,51.61,38.64,30.78,51.07,45.27,56.0,41.66,2019,26,BENGKULU
446.0, 2604,KABUPATEN BENGKULU SELATAN,9,122,50.74,35.77,29.84,35.35,46.3,40.74,40.04,2019,26,BENGKULU
447.0, 2605,KABUPATEN SELUMA,3,97,44.15,35.24,29.22,46.0,40.37,44.0,37.47,2019,26,BENGKULU
448.0, 2606,KABUPATEN KAUR,3,64,42.72,33.66,28.56,0.0,39.51,32.91,35.83,2019,26,BENGKULU
449.0, 2607,KABUPATEN MUKOMUKO,5,138,55.68,37.52,31.7,45.59,51.02,42.56,43.22,2019,26,BENGKULU
450.0, 2608,KABUPATEN LEBONG,2,31,43.16,34.26,30.72,0.0,40.39,0.0,37.13,2019,26,BENGKULU
451.0, 2609,KABUPATEN KEPAHIANG,1,14,52.14,39.14,29.82,0.0,0.0,39.43,40.14,2019,26,BENGKULU
452.0, 2610,KABUPATEN BENGKULU TENGAH,6,145,52.0,37.55,31.5,38.75,45.31,46.36,41.57,2019,26,BENGKULU
453.0, 2701,KOTA TERNATE,6,116,65.58,62.59,70.11,58.04,65.57,51.07,62.16,2015,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,6,155,75.68,65.03,69.9,63.18,66.74,59.19,66.62,2015,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,8,176,43.77,38.76,29.71,32.39,37.97,27.25,34.98,2015,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,12,278,56.51,45.88,54.83,43.37,55.91,40.85,49.56,2015,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,6,168,47.8,47.33,49.45,43.81,51.7,41.68,46.96,2015,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,3,37,59.33,43.8,33.91,30.34,48.98,37.35,42.29,2015,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,8,192,63.47,54.83,63.67,54.06,62.32,43.6,56.99,2015,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,9,226,53.23,46.98,36.1,30.78,49.56,34.88,41.92,2015,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,6,135,60.03,37.93,46.57,42.46,39.82,53.93,46.79,2016,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,7,120,62.39,51.2,61.94,50.79,39.48,63.07,54.81,2016,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,7,180,51.22,35.19,30.5,32.22,33.72,35.22,36.35,2016,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,16,298,49.6,36.73,38.0,38.94,41.79,38.83,40.65,2016,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,7,198,54.36,43.92,36.49,45.13,42.89,39.79,43.76,2016,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,3,42,61.29,34.62,48.33,38.16,49.19,48.86,46.74,2016,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,8,173,65.1,42.93,54.84,49.07,41.49,58.65,52.01,2016,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,12,251,48.66,42.22,34.35,31.76,39.16,39.39,39.26,2016,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,6,149,44.56,27.5,32.01,37.7,41.64,50.25,37.26,2017,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,6,123,62.75,60.44,68.8,56.16,62.19,66.03,63.92,2017,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,7,162,47.33,41.76,41.87,39.27,41.37,37.7,42.61,2017,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,15,289,43.52,43.61,36.17,38.91,46.26,35.98,41.12,2017,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,9,227,46.05,40.19,38.47,34.0,46.17,43.45,41.42,2017,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2017,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,3,33,66.12,72.36,50.83,48.26,0.0,55.4,59.94,2017,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,5,129,69.22,64.47,62.0,62.23,66.94,59.08,64.7,2017,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,12,280,44.32,46.84,47.74,37.65,54.22,42.68,46.3,2017,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,3,80,50.4,31.45,23.97,33.89,35.0,45.38,35.58,2017,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,6,126,44.84,30.57,26.71,35.0,37.4,38.47,34.92,2018,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,7,118,59.22,55.68,60.25,70.71,56.47,54.43,57.92,2018,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,7,202,49.16,53.13,40.97,52.5,41.43,45.66,47.23,2018,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,15,311,49.22,36.17,42.75,43.39,41.62,40.81,42.45,2018,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,10,236,46.31,38.15,36.98,32.19,40.32,41.64,40.66,2018,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2018,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,5,103,54.29,46.7,44.64,52.5,59.14,41.75,48.34,2018,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,5,112,61.87,58.57,66.7,0.0,36.55,55.11,59.65,2018,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,12,305,51.92,49.82,48.2,39.17,45.69,43.07,48.39,2018,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,3,87,63.03,43.33,37.18,0.0,60.53,35.39,49.36,2018,27,MALUKU UTARA
453.0, 2701,KOTA TERNATE,6,110,46.29,35.29,26.91,40.19,40.05,47.5,37.48,2019,27,MALUKU UTARA
454.0, 2702,KOTA TIDORE KEPULAUAN,8,145,46.81,43.67,36.21,46.07,44.5,48.75,43.27,2019,27,MALUKU UTARA
455.0, 2703,KABUPATEN HALMAHERA BARAT,7,206,44.48,55.44,37.22,43.82,40.05,43.78,44.88,2019,27,MALUKU UTARA
456.0, 2704,KABUPATEN HALMAHERA UTARA,16,331,41.31,37.52,28.86,41.19,41.99,34.9,36.8,2019,27,MALUKU UTARA
457.0, 2705,KABUPATEN HALMAHERA SELATAN,5,132,40.02,38.7,31.02,42.32,40.05,39.76,37.53,2019,27,MALUKU UTARA
458.0, 2706,KABUPATEN HALMAHERA TENGAH,2,43,41.67,33.16,26.57,0.0,39.48,40.5,35.34,2019,27,MALUKU UTARA
459.0, 2707,KABUPATEN HALMAHERA TIMUR,3,50,45.88,34.6,27.95,0.0,46.0,46.16,38.62,2019,27,MALUKU UTARA
460.0, 2708,KABUPATEN KEPULAUAN SULA,5,119,54.37,46.35,54.2,0.0,35.9,41.48,48.66,2019,27,MALUKU UTARA
461.0, 2709,KABUPATEN PULAU MOROTAI,4,99,39.05,31.45,29.8,0.0,35.23,36.96,34.2,2019,27,MALUKU UTARA
462.0, 2710,KABUPATEN PULAU TALIABU,3,85,48.85,40.75,39.73,0.0,49.1,0.0,44.61,2019,27,MALUKU UTARA
463.0, 2801,KOTA PANGKALPINANG,8,263,63.22,50.5,37.55,41.79,47.73,40.89,46.95,2015,28,BANGKA BELITUNG
464.0, 2802,KABUPATEN BANGKA,12,335,66.25,38.7,27.76,33.64,46.45,38.59,41.9,2015,28,BANGKA BELITUNG
465.0, 2803,KABUPATEN BANGKA BARAT,6,146,58.59,42.68,26.68,31.0,40.41,33.78,38.86,2015,28,BANGKA BELITUNG
466.0, 2804,KABUPATEN BANGKA TENGAH,3,77,65.07,38.8,35.55,37.18,49.28,45.15,45.17,2015,28,BANGKA BELITUNG
467.0, 2805,KABUPATEN BANGKA SELATAN,5,92,66.04,39.45,37.51,39.4,43.67,38.64,44.12,2015,28,BANGKA BELITUNG
